cluster_id,cluster_total_frequency,member_count,property,count
157,1663,156,Luminescence Intensity vs. Excitation Power,3
157,1663,156,Broadband luminescence intensity,1
157,1663,156,Broadband Luminescence Intensity,1
157,1663,156,Luminescence intensity (near-band edge),2
157,1663,156,R-luminescence intensity,2
157,1663,156,Luminescence Intensity Recovery,2
157,1663,156,Correlation of Luminescence Intensities,2
157,1663,156,Luminescence (Visible band intensity),2
157,1663,156,Ensemble Luminescence Intensity,2
157,1663,156,Luminescence Efﬁciency,2
157,1663,156,BL Luminescence Intensity,2
157,1663,156,PLE Luminescence Intensity,2
157,1663,156,Luminescence Intensity (Integrated Area),2
157,1663,156,Luminescence Intensity Linearity,2
157,1663,156,Luminescence (UV band intensity),2
157,1663,156,Steady-State Luminescence Band Intensity,2
157,1663,156,Luminescence Intensity vs. Length,2
157,1663,156,Deep center luminescence intensity,2
157,1663,156,Red Luminescence Intensity,2
157,1663,156,Angle-resolved Luminescence Intensity,2
157,1663,156,Luminescence Intensity (after illumination),1
157,1663,156,Optical Luminescence Intensity,1
157,1663,156,Luminescence Intensity Inhomogeneity,1
157,1663,156,Luminescence Intensity (Baseline/OFF State),1
157,1663,156,UC Luminescence Intensity Comparison,1
157,1663,156,Be-related Luminescence Intensity,1
157,1663,156,Nd Luminescence Intensity,1
157,1663,156,As-grown luminescence intensity,1
157,1663,156,Luminescence Intensity Mapping,1
157,1663,156,UC Luminescence Intensity Dependence,1
157,1663,156,Externally Collected Luminescence Intensity,1
157,1663,156,Broad Lower-Energy Luminescence Peak Intensity,1
157,1663,156,EM Pick-up Luminescence Intensity,1
157,1663,156,Influence on luminescence,1
157,1663,156,Maximum Luminescence Intensity Position,1
157,1663,156,Magnitude of Luminescence Modification,1
157,1663,156,Luminescence Performance,1
157,1663,156,Luminescence Behavior,1
157,1663,156,Luminescence Saturation,1
157,1663,156,Luminescence Signal Strength,1
157,1663,156,Activation Energies For Luminescence Intensity,1
157,1663,156,Luminescence Presence,1
157,1663,156,General Luminescence,1
157,1663,156,Time-resolved luminescence intensity,1
157,1663,156,R-band Luminescence Intensity,1
157,1663,156,Photo Luminescence Intensity Variation,1
157,1663,156,Luminescence Intensity (bright spotty features),1
157,1663,156,Correlation with Luminescence Efficiency,1
157,1663,156,Panchromatic Luminescence Intensity,1
176,1492,71,Donor Concentration,595
176,1492,71,Donor concentration,261
176,1492,71,Donor concentration (background),3
176,1492,71,Donor Net Concentration,1
176,1492,71,Donor net concentration,1
176,1492,71,Net donor concentration,114
176,1492,71,Net Donor Concentration,219
176,1492,71,Background donor concentration,10
176,1492,71,Background Donor Concentration,27
176,1492,71,Donor Background Concentration,3
176,1492,71,Background Donor Concentration (ND),1
176,1492,71,Shallow donor concentration,2
176,1492,71,Shallow Donor Concentration,19
176,1492,71,Shallow-Donor Concentration,9
176,1492,71,Concentration of shallow donor,2
176,1492,71,Shallow Donor Concentration Profile,1
176,1492,71,Starting shallow donor concentration,1
176,1492,71,Uncompensated Donor Concentration,12
176,1492,71,Uncompensated donor concentration,21
176,1492,71,Donor concentration (Nd),3
176,1492,71,Donor Concentration (ND),16
176,1492,71,Donor concentration (ND),4
176,1492,71,Donor Concentration (Nd),1
176,1492,71,Effective Donor Concentration (ND),7
176,1492,71,Effective Donor Concentration,17
176,1492,71,Effective donor concentration,12
176,1492,71,Compensating Donor Concentration,21
176,1492,71,Compensating donor concentration,4
176,1492,71,Deep Donor Concentration,16
176,1492,71,Total donor concentration,1
176,1492,71,Total Donor Concentration,12
176,1492,71,Donor Concentrations,9
176,1492,71,Donor concentrations,1
176,1492,71,Active Donor Concentration,4
176,1492,71,Active donor concentration,4
176,1492,71,Donor/acceptor concentration,6
176,1492,71,Donor/Acceptor Concentration,1
176,1492,71,Bulk donor concentration,2
176,1492,71,Bulk Donor Concentration,3
176,1492,71,Donor Concentration (from PL),5
176,1492,71,Donor level concentration,2
176,1492,71,Concentration at the donor level,2
176,1492,71,Donor Concentration Range,1
176,1492,71,Final Donor Concentration Range,2
176,1492,71,Donor Concentration Profile,1
176,1492,71,Donor Concentration Profiles,1
176,1492,71,Estimated Donor Concentration,1
176,1492,71,Estimated donor concentration,1
176,1492,71,Free donor concentration,2
176,1492,71,Donor Concentration Evaluation,2
176,1492,71,Excess Donor Concentration,2
176,1492,71,Donor concentration (typical),2
176,1492,71,Te Donor Concentration,2
176,1492,71,Donor Concentration Peak,2
176,1492,71,Base donor concentration,2
176,1492,71,Occupied Donor Concentration,1
176,1492,71,Local Donor Concentration,1
176,1492,71,Dominant Donor Concentration,1
176,1492,71,Donor Concentration (Inferred),1
176,1492,71,Nominal Donor Concentration,1
176,1492,71,Apparent donor concentration,1
176,1492,71,Donor Concentration Limits,1
176,1492,71,Average Donor Concentration,1
176,1492,71,Bulk Second Donor Concentration,1
176,1492,71,Donor Concentration (n-type),1
176,1492,71,Neutral donor concentration,1
176,1492,71,Identified Donor Concentrations,1
176,1492,71,Free-donor Concentration Profile,1
176,1492,71,Critical Donor Concentration,1
176,1492,71,Donor Concentration Distribution,1
176,1492,71,Ratio of Donor Concentrations,1
185,1435,150,Exciton binding energy,187
185,1435,150,Exciton Binding Energy,621
185,1435,150,Exciton-binding Energy,3
185,1435,150,Exciton-binding energy,5
185,1435,150,Exciton-Binding Energy,10
185,1435,150,Exciton A Binding Energy,1
185,1435,150,Binding Energy of Exciton,5
185,1435,150,A exciton binding energy,2
185,1435,150,A Exciton Binding Energy,2
185,1435,150,Excitons binding energy,1
185,1435,150,Exciton Binding Energies,11
185,1435,150,Exciton binding energies,3
185,1435,150,Binding Energy of the exciton,2
185,1435,150,Binding Energy of A Exciton,1
185,1435,150,Exciton Binding Energy EX,1
185,1435,150,Exciton Binding Energy/Properties,1
185,1435,150,Binding Energy for Excitons,1
185,1435,150,Binding energy of excitons,5
185,1435,150,Binding Energy of Excitons,9
185,1435,150,Dependence of Exciton Binding Energy,1
185,1435,150,Binding Energy Relative to Exciton,2
185,1435,150,Direct exciton binding energy,2
185,1435,150,First Exciton Binding Energy,3
185,1435,150,Direct-Exciton Binding Energy,3
185,1435,150,Effect of exciton binding energy,1
185,1435,150,A-exciton binding energy,5
185,1435,150,A-exciton Binding Energy,1
185,1435,150,Expected Exciton Binding Energy,4
185,1435,150,Exciton energy,19
185,1435,150,Exciton Energy,108
185,1435,150,Exciton A energy,2
185,1435,150,Exciton A Energy,1
185,1435,150,A exciton energy,4
185,1435,150,A Exciton Energy,5
185,1435,150,Exciton Energies,1
185,1435,150,Exciton Transition Energies,5
185,1435,150,Exciton transition energies,1
185,1435,150,Exciton transition energy,21
185,1435,150,Exciton Transition Energy,53
185,1435,150,Exciton-Binding Energy (Eb),1
185,1435,150,Exciton binding energy (Eb),14
185,1435,150,Exciton Binding Energy (Eb),33
185,1435,150,Exciton Binding Energy (EB),8
185,1435,150,Excitonic Binding Energy,25
185,1435,150,Excitonic binding energy,21
185,1435,150,Excitonic-binding energy,1
185,1435,150,Excitonic binding energy (A),1
185,1435,150,Free exciton A binding energy,2
185,1435,150,Free exciton binding energy,5
185,1435,150,Free Exciton Binding Energy,27
185,1435,150,Free-exciton Binding Energy,1
185,1435,150,Free-exciton binding energy,2
185,1435,150,Binding energy of free exciton,4
185,1435,150,Binding Energy of Free Exciton,1
185,1435,150,Free-exciton-A Binding Energy,1
185,1435,150,Binding energy of the free-exciton,1
185,1435,150,Ground-state binding energy of the exciton,4
185,1435,150,Binding energy of the exciton ground state,2
185,1435,150,Binding Energy of the Ground State of the Exciton,1
185,1435,150,Binding Energy of Exciton Ground State,4
185,1435,150,Exciton Ground-State Binding Energy,1
185,1435,150,Exciton ground-state binding energy,2
185,1435,150,Ground-State Exciton Binding Energy,1
185,1435,150,Ground-state Exciton Binding Energy,1
185,1435,150,Exciton ground state binding energy,1
185,1435,150,Ground State Exciton Binding Energy,4
185,1435,150,Exciton Binding Energy (EBE),17
185,1435,150,Donor-bound exciton binding energy,4
185,1435,150,Donor Bound Exciton Binding Energy,1
185,1435,150,Donor bound exciton binding energy,2
185,1435,150,Binding Energy of Donor-Bound Exciton,1
185,1435,150,Bound Exciton (to Donor) Binding Energy,4
185,1435,150,Neutral Donor Bound Exciton Binding Energy,1
185,1435,150,Acceptor-bound exciton binding energy,5
185,1435,150,Acceptor Bound Exciton Binding Energy,2
185,1435,150,Binding energy of acceptor-bound exciton,1
185,1435,150,Binding energy of N-acceptor-bound exciton,1
185,1435,150,Heavy-hole exciton binding energy,4
185,1435,150,Heavy-hole Exciton Binding Energy,3
185,1435,150,Heavy-Hole Exciton Binding Energy,1
185,1435,150,Binding Energy of Heavy-Hole Exciton,1
185,1435,150,Bound Exciton Binding Energy,1
185,1435,150,Binding Energy of Bound Exciton,2
185,1435,150,Binding Energy of Bound Excitons,1
185,1435,150,Binding energy of bound-excitons,1
185,1435,150,Binding Energy of Bound-Excitons,1
185,1435,150,Binding Energies of Bound Excitons,1
185,1435,150,Exciton B Binding Energy,1
185,1435,150,B-exciton binding energy,4
185,1435,150,1s Exciton Binding Energy,5
185,1435,150,Exciton-Biexciton Binding Energy,1
185,1435,150,Exciton Binding Energy (Biexciton),1
185,1435,150,Bi-exciton Binding Energy,2
185,1435,150,Exciton-Trion Binding Energy,1
185,1435,150,Exciton Binding Energy (Trion),1
185,1435,150,Third Exciton Binding Energy,2
185,1435,150,Reduced Exciton Binding Energy,2
185,1435,150,Exciton binding energy reduction,2
185,1435,150,High Exciton Binding Energy,4
185,1435,150,Exciton Activation Energy,4
185,1435,150,Exciton Interaction Energy,1
185,1435,150,Exciton-exciton interaction energy,2
185,1435,150,Binding energy of exciton to neutral donor,2
185,1435,150,Binding energy of excitons at neutral donors,1
185,1435,150,Singlet Exciton Binding Energy,1
185,1435,150,Singlet-exciton binding energy,2
185,1435,150,Indirect-Exciton Binding Energy,3
185,1435,150,Enhancement of Exciton Binding Energy,3
185,1435,150,Second Exciton Binding Energy,3
185,1435,150,Type II Exciton Binding Energy,3
185,1435,150,Exciton binding energy comparison,1
185,1435,150,Exciton Binding Energy Difference,1
185,1435,150,Bulk Exciton Binding Energy,2
185,1435,150,Exciton excited-state binding energies,2
185,1435,150,Exciton Binding Energy Shift,2
185,1435,150,2D Exciton Binding Energy,2
185,1435,150,Exciton Binding Energy Separation,2
185,1435,150,Donor Exciton Binding Energy,2
185,1435,150,Charged Exciton (X-) Binding Energy,2
185,1435,150,Binding Energies of Excitons,1
185,1435,150,Binding energy of the A-exciton,1
185,1435,150,Exciton (X) binding energy,1
185,1435,150,Exciton binding energy and levels,1
185,1435,150,Exciton Binding Energy Parameter,1
185,1435,150,Exciton Binding Energy Increase,1
185,1435,150,Charged Exciton Binding Energy,1
185,1435,150,Exciton Binding Energy Ratios,1
185,1435,150,Exciton binding energy/Localization energy,1
185,1435,150,1d Exciton Binding Energy,1
185,1435,150,Exciton binding energy (R*),1
185,1435,150,1p Exciton Binding Energy,1
185,1435,150,lh-Exciton Binding Energy,1
185,1435,150,Free Exciton Binding Energy (E0),1
185,1435,150,Exciton Binding Energy (from Temperature Dependence),1
185,1435,150,2s Exciton Binding Energy,1
185,1435,150,Increment in Exciton Binding Energy,1
185,1435,150,Excitron Binding Energy,1
185,1435,150,hh-Exciton Binding Energy,1
185,1435,150,Excitation Binding Energy,1
185,1435,150,Room-temperature exciton binding energy,1
185,1435,150,Binding energy of donor-bound exciton (DX),1
185,1435,150,Exciton Binding Energy Changes with Pressure,1
185,1435,150,First Dark Exciton Binding Energy,1
185,1435,150,Excitonic Biexciton (XX) Binding Energy,1
185,1435,150,Exciton Binding Energy in the Nanosystem,1
185,1435,150,"Exciton binding energies (E_A, E_B)",1
185,1435,150,Exciton energy expression,1
185,1435,150,Hole Binding Energy (Exciton),1
185,1435,150,Defect-bound exciton binding energy,1
185,1435,150,Impurity Bound Exciton Binding Energy,1
224,1120,50,Electron lifetime,270
224,1120,50,Electron Lifetime,707
224,1120,50,Electron Lifetime (approx.),1
224,1120,50,Lifetime of Electrons,1
224,1120,50,Lifetime of electrons,1
224,1120,50,Exact Electron Lifetime,2
224,1120,50,Electron Effective Lifetime,2
224,1120,50,Effective electron lifetime,17
224,1120,50,Effective Electron Lifetime,20
224,1120,50,Electron Lifetime (τ_n),1
224,1120,50,Electron lifetime (τn),1
224,1120,50,Electron Lifetime (τn),12
224,1120,50,Electron Lifetime (τ_e),2
224,1120,50,Electron Lifetime (τₑ),1
224,1120,50,Electron life time,3
224,1120,50,Electron Life Time,7
224,1120,50,Average Electron Lifetime,2
224,1120,50,Average electron lifetime,4
224,1120,50,Average lifetime of electrons,1
224,1120,50,Minority Electron Lifetime,4
224,1120,50,Minority electron lifetime,2
224,1120,50,Free-electron lifetime,1
224,1120,50,Free Electron Lifetime,3
224,1120,50,Free electron lifetime,1
224,1120,50,Electron Lifetime (se),2
224,1120,50,Electron lifetime (se),3
224,1120,50,Excited Electron Lifetime,3
224,1120,50,Lifetime of Excited Electrons,2
224,1120,50,Electron SRH Lifetime,5
224,1120,50,Electron lifetime constant,4
224,1120,50,Electron Lifetime (tn),4
224,1120,50,Electron Trapping Lifetime,4
224,1120,50,Calculated electron lifetime,3
224,1120,50,Electron Mobility-Lifetime,3
224,1120,50,Hot-Electron Lifetime,3
224,1120,50,Long-term Electron Lifetime,2
224,1120,50,Electron Lifetime (s_n),2
224,1120,50,Interfacial electron lifetime,2
224,1120,50,Approximate electron lifetime,1
224,1120,50,Electron lifetime (Ʈ),1
224,1120,50,Apparent Electron Lifetime,1
224,1120,50,Variation in Electron Lifetime,1
224,1120,50,Electron Lifetime Range,1
224,1120,50,Electron Lifetime (te),1
224,1120,50,Low-level Electron Lifetime,1
224,1120,50,Instantaneous electron lifetime,1
224,1120,50,Electron Lifetime (Device),1
224,1120,50,Electron Transport Lifetime,1
224,1120,50,Electric Field Dependence of Electron Lifetime,1
224,1120,50,Total Captured Electron Lifetime,1
234,1088,74,Dopant concentration,136
234,1088,74,Dopant Concentration,706
234,1088,74,In Dopant Concentration,1
234,1088,74,Concentration of In dopant,1
234,1088,74,Dopant and Concentration,11
234,1088,74,Dopant and concentration,1
234,1088,74,Total Dopant Concentration,1
234,1088,74,Actual Dopant Concentration,1
234,1088,74,Dopant Type and Concentration,21
234,1088,74,Dopant type and concentration,8
234,1088,74,"Dopant, Type, Concentration",2
234,1088,74,Dopant Concentration (Net),4
234,1088,74,Net Dopant Concentration,25
234,1088,74,Dopant concentration (Si),1
234,1088,74,Si Dopant Concentration,18
234,1088,74,Si dopant concentration,1
234,1088,74,Dopant Concentration Profile,6
234,1088,74,Dopant concentration profile,3
234,1088,74,In dopant concentration profile,1
234,1088,74,As dopant concentration profile,1
234,1088,74,Effective Dopant Concentration Profile,4
234,1088,74,Effective dopant concentration profile,3
234,1088,74,Background Dopant Concentration,17
234,1088,74,Average dopant concentration,5
234,1088,74,Average Dopant Concentration,5
234,1088,74,Effective Dopant Concentration,9
234,1088,74,Nominal Dopant Concentration,8
234,1088,74,Surface Dopant Concentration,8
234,1088,74,Dopant Concentration (Bulk),2
234,1088,74,Bulk Dopant Concentration,2
234,1088,74,Dopant (N) concentration (bulk),1
234,1088,74,Dopant Concentrations,5
234,1088,74,Dopant Concentration Range,5
234,1088,74,Active Dopant Concentration,5
234,1088,74,Apparent dopant concentration,4
234,1088,74,Ionized Dopant Concentration,4
234,1088,74,Dependence on Dopant Concentration,1
234,1088,74,Dependence on Dopant Concentration (Equal),1
234,1088,74,Dependence on Dopant Concentration (Reverse),1
234,1088,74,Dopant concentration (Na),1
234,1088,74,Dopant Concentration (NA),2
234,1088,74,As Dopant Concentration,3
234,1088,74,Peak Dopant Concentration,3
234,1088,74,Dopant (Mn) concentration,1
234,1088,74,Dopant Concentration (Mn),1
234,1088,74,Estimated Dopant Concentration,2
234,1088,74,Resulting Dopant Concentration,2
234,1088,74,P Dopant Concentration,2
234,1088,74,Arriving Dopant Concentration,2
234,1088,74,Base dopant concentration,2
234,1088,74,Sb Dopant Concentration,2
234,1088,74,Dopant (Mg) Concentration,2
234,1088,74,Intentional Dopant Concentration,2
234,1088,74,Epilayer Dopant Concentration,2
234,1088,74,Dopant Concentration (estimated),1
234,1088,74,Dopant (Te) Concentration,1
234,1088,74,Influence of Dopant Concentration,1
234,1088,74,Incorporated Dopant Concentration,1
234,1088,74,C dopant concentration,1
234,1088,74,O dopant concentration,1
234,1088,74,Compensating dopant concentration,1
234,1088,74,Shallow Dopant Concentration,1
234,1088,74,Concentration (V Dopant),1
234,1088,74,Dopant Concentration Limit,1
234,1088,74,Dopant Type and Approximate Concentration,1
234,1088,74,Dopant Concentration (Unintentional),1
234,1088,74,Dopant Concentration (n-type),1
234,1088,74,Retained Dopant Concentration,1
234,1088,74,"Dopant Concentration (estimated, degenerate)",1
234,1088,74,Achievable active dopant concentration,1
234,1088,74,Dopant Concentration (Al),1
234,1088,74,Dopant Concentration (Source parameter),1
234,1088,74,Dopant (Boron) Concentration,1
234,1088,74,Acceptor Dopant Concentration,1
237,1080,41,Aspect Ratio Achieved,3
237,1080,41,Achieved Aspect Ratio,1
237,1080,41,Aspect ratio,58
237,1080,41,Aspect Ratio,896
237,1080,41,Aspect ratio (height/diameter),1
237,1080,41,Aspect Ratio (Height/Diameter),15
237,1080,41,Aspect Ratio (Height-to-Diameter),1
237,1080,41,Aspect Ratio (Length/Diameter),9
237,1080,41,Aspect Ratio (AR),21
237,1080,41,Aspect Ratio (Average),2
237,1080,41,Average aspect ratio,1
237,1080,41,Average Aspect Ratio,14
237,1080,41,Aspect Ratio (Width-to-Height),1
237,1080,41,Width-to-Height Aspect Ratio,1
237,1080,41,Aspect Ratio (height/width),5
237,1080,41,Aspect Ratio (Height/Width),4
237,1080,41,Aspect Ratio (L/D),11
237,1080,41,Aspect Ratio Control,6
237,1080,41,Control over Aspect Ratio,1
237,1080,41,Aspect Ratio Range,3
237,1080,41,Shape / Aspect Ratio,2
237,1080,41,Aspect Ratio (Depth/Width),2
237,1080,41,High aspect ratio,2
237,1080,41,Aspect Ratio Effect,2
237,1080,41,Optimal Aspect Ratio,2
237,1080,41,Aspect Ratio (approx.),1
237,1080,41,Aspect Ratio (example),1
237,1080,41,Typical Aspect Ratio,1
237,1080,41,Dimension Aspect Ratio,1
237,1080,41,Aspect Ratio Capability,1
237,1080,41,Aspect ratio (w/h),1
237,1080,41,Aspect ratio (length/width),1
237,1080,41,Aspect Ratio Maintained,1
237,1080,41,Aspect Ratio improvement,1
237,1080,41,Effective Aspect Ratio,1
237,1080,41,Feature Aspect Ratio,1
237,1080,41,Aspect Ratio (Vertical-to-Lateral),1
237,1080,41,Aspect Ratio (Inferred from comparison),1
237,1080,41,Aspect Ratio (Optimized Condition),1
237,1080,41,Maximum aspect ratio,1
237,1080,41,Cluster Aspect Ratio,1
247,1028,15,Formation energy,190
247,1028,15,Formation Energy,767
247,1028,15,Energy of Formation,1
247,1028,15,Formation Energy (Eform),37
247,1028,15,Formation Energies,9
247,1028,15,Formation energies,2
247,1028,15,Apparent Formation Energy,6
247,1028,15,Formation energy difference,1
247,1028,15,Difference in formation energy,1
247,1028,15,Difference in Energy of Formation,3
247,1028,15,Formation Energy Dependence,5
247,1028,15,Formation energy context,3
247,1028,15,Total formation energy,1
247,1028,15,Formation activation energy,1
247,1028,15,Formation energy comparison,1
341,713,58,Stacking Faults Presence,1
341,713,58,Stacking faults presence,1
341,713,58,Presence of stacking faults,29
341,713,58,Presence of Stacking Faults,87
341,713,58,Stacking Fault Presence,9
341,713,58,Stacking faults,22
341,713,58,Stacking Faults,191
341,713,58,Stacking Faults Density,9
341,713,58,Stacking Fault Density,214
341,713,58,Stacking Fault density,1
341,713,58,Stacking fault density,10
341,713,58,Stacking Fault,28
341,713,58,Stacking fault,10
341,713,58,Single Stacking Fault,1
341,713,58,Presence of Stacking Faults (SFs),10
341,713,58,Presence of stacking faults (SFs),2
341,713,58,Presence of stacking faults (SF),1
341,713,58,Stacking Faults (SFs),6
341,713,58,Stacking faults (SFs),2
341,713,58,Presence of Partial Stacking Faults (SF),2
341,713,58,Stacking fault structure,4
341,713,58,Stacking Fault Structure,7
341,713,58,Defects (Stacking Faults),6
341,713,58,Defects/Stacking Faults,1
341,713,58,Defects - Stacking Faults,1
341,713,58,Stacking Fault-like Defects,1
341,713,58,Absence of Stacking Faults,6
341,713,58,Absence of stacking faults,2
341,713,58,Stacking Fault Type,5
341,713,58,Type of stacking faults,1
341,713,58,Type of Stacking Fault,3
341,713,58,Stacking fault composition,4
341,713,58,Stacking Faults/Twins,2
341,713,58,Stacking faults and twins,1
341,713,58,Overall Stacking Faults,2
341,713,58,Double Stacking Faults,2
341,713,58,Stacking Fault Formation,2
341,713,58,Intrinsic Stacking Faults,2
341,713,58,Stacking Fault Distribution,2
341,713,58,Extrinsic Stacking Faults,2
341,713,58,Stacking Fault (SF),2
341,713,58,Stacking Fault Location,2
341,713,58,Stacking Fault Orientation,2
341,713,58,Stacking faults (SF),1
341,713,58,Natural Stacking Faults,1
341,713,58,Stacking Fault Accumulation,1
341,713,58,Formation of Stacking Faults,1
341,713,58,Presence of Stacking Fault,1
341,713,58,Stacking Fault Effect,1
341,713,58,Stacking Fault Reduction,1
341,713,58,Stacking Faults & Strain,1
341,713,58,Stacking Fault Removal,1
341,713,58,Stacking Faults (Cross-section),1
341,713,58,Stacking Faults/Dislocations,1
341,713,58,Stacking Faults (SFs) Confirmation,1
341,713,58,Stacking Fault Formation Suppression,1
341,713,58,Stacking Fault Areas,1
341,713,58,Stacking faults and prismatic loops,1
347,694,46,Acceptors concentration,2
347,694,46,Acceptors Concentration,1
347,694,46,Acceptors' concentration,3
347,694,46,Concentration of acceptors,1
347,694,46,Concentration of Acceptors,1
347,694,46,Acceptor Concentration,372
347,694,46,Acceptor concentration,144
347,694,46,Compensating acceptor concentration,8
347,694,46,Compensating Acceptor Concentration,19
347,694,46,Acceptor Concentration (Na),1
347,694,46,Acceptor concentration (Na),5
347,694,46,Acceptor Concentration (NA),16
347,694,46,Acceptor concentration (NA),3
347,694,46,Total acceptor concentration,3
347,694,46,Total Acceptor Concentration,18
347,694,46,Effective Acceptor Concentration,12
347,694,46,Effective acceptor concentration,8
347,694,46,Deep Acceptor Concentration,7
347,694,46,Deep acceptor concentration,12
347,694,46,Shallow Acceptor Concentration,9
347,694,46,Acceptor Concentration (Estimated),1
347,694,46,Estimated Acceptor Concentration,1
347,694,46,Estimated acceptor concentration,3
347,694,46,Estimated total acceptor concentration,1
347,694,46,Nominal Acceptor Concentration,1
347,694,46,Nominal acceptor concentration,4
347,694,46,Apparent acceptor concentration,1
347,694,46,Apparent Acceptor Concentration,3
347,694,46,Active acceptor concentration,4
347,694,46,Native acceptor concentration,4
347,694,46,Optimal acceptor concentration,4
347,694,46,Be Acceptor Concentration,3
347,694,46,Acceptor concentration (typical),2
347,694,46,Acceptor concentration profile,2
347,694,46,Free Acceptor Concentration,2
347,694,46,Acceptor concentration (ND),2
347,694,46,Acceptor State Concentration,2
347,694,46,Concentration at the acceptor level,1
347,694,46,Excess Acceptor Concentration,1
347,694,46,Intrinsic acceptor concentration,1
347,694,46,Acceptor Concentration Distribution,1
347,694,46,Compensated Acceptor Concentration,1
347,694,46,Bulk Acceptor Concentration,1
347,694,46,Acceptor-like Level Concentration,1
347,694,46,Acceptor Concentration Minus Donor Concentration,1
347,694,46,Base Acceptor Concentration,1
371,651,28,Ionization Energy,431
371,651,28,Ionization energy,84
371,651,28,Ionisation Energy,6
371,651,28,Ionization Energies,2
371,651,28,Ionization energies,1
371,651,28,Ionization Energy (IE),16
371,651,28,Ion energy,14
371,651,28,Ion Energy,42
371,651,28,Ionization energy of donor,3
371,651,28,Ionization Energy of Donor,12
371,651,28,Activation Energy for Ionization,9
371,651,28,Ionization,5
371,651,28,N Ionization Energy,4
371,651,28,First Ionization Energy,3
371,651,28,Ionization Energy (Radiation),1
371,651,28,Radiation Ionization Energy,1
371,651,28,Electron ionization energy,1
371,651,28,Electron Ionization Energy,1
371,651,28,Ionization Potential Energy,2
371,651,28,Ionization Energy (I),2
371,651,28,Change in Ionization Energy,2
371,651,28,Effective Ionization Energy,2
371,651,28,Ionization Energy (EA),2
371,651,28,As Ionization Energy,1
371,651,28,Ionization Energy (derived),1
371,651,28,Influence of Ionisation Energy,1
371,651,28,Second Ionization Energy,1
371,651,28,Field Ionization Energy,1
389,618,126,Radiative Recombination Rate,131
389,618,126,Radiative recombination rate,28
389,618,126,Radiative recombination rates,2
389,618,126,Radiative Recombination Rates,5
389,618,126,Rate of Radiative Recombination,3
389,618,126,Relative Radiative Recombination Rate,1
389,618,126,Radiative Recombination Rate Profile,2
389,618,126,Average Radiative Recombination Rate,4
389,618,126,Non-radiative Recombination Rate,16
389,618,126,Non-radiative recombination rate,1
389,618,126,Non-Radiative Recombination Rate,1
389,618,126,Maximum Radiative Recombination Rate,2
389,618,126,Radiative recombination rate coefficient,1
389,618,126,Radiative Recombination Rate Coefficient,1
389,618,126,Non-Radiative Recombination Rates,1
389,618,126,Radiative Recombination Rate Calculation,1
389,618,126,Net Radiative Recombination Rate,2
389,618,126,Peak Radiative Recombination Rate,2
389,618,126,Radiative recombination rate constant,2
389,618,126,Effect on non-radiative recombination rate,2
389,618,126,Radiative Recombination Rate (Simulated),1
389,618,126,Radiative recombination rate distribution,1
389,618,126,Radiative Recombination Rate Distribution,6
389,618,126,Radiative recombination lifetime,16
389,618,126,Radiative Recombination Lifetime,47
389,618,126,Radiative Recombination Lifetimes,1
389,618,126,Radiative-recombination lifetime,2
389,618,126,Effective Radiative Recombination Lifetime,2
389,618,126,Effective radiative recombination lifetime,1
389,618,126,Estimated radiative recombination lifetime,1
389,618,126,Non-radiative Recombination Lifetime,23
389,618,126,Non-radiative recombination lifetime,4
389,618,126,Radiative Recombination Lifetime (tr),3
389,618,126,Radiative Recombination Lifetime at Low Temperature,1
389,618,126,Radiative Recombination Lifetime (Fast Decay),1
389,618,126,10 K Radiative Recombination Lifetime,2
389,618,126,Radiative-recombination coefficient,1
389,618,126,Radiative recombination coefficient,22
389,618,126,Radiative Recombination Coefficient,44
389,618,126,Recombination Coefficient (radiative),1
389,618,126,Radiative Recombination Coefficient (B),3
389,618,126,Direct Radiative Recombination Coefficient,1
389,618,126,Non-radiative Recombination Coefficient,11
389,618,126,Non-radiative recombination coefficient,1
389,618,126,Apparent Radiative Recombination Coefficient,1
389,618,126,Intrinsic Radiative Recombination Coefficient,2
389,618,126,Net radiative recombination coefficient,1
389,618,126,Radiative and Non-Radiative Recombination,2
389,618,126,Non-radiative recombination,4
389,618,126,Non-Radiative Recombination,4
389,618,126,Non-radiative Recombination,19
389,618,126,Radiative recombination,3
389,618,126,Radiative Recombination,14
389,618,126,Radiative Recombination Time,10
389,618,126,Radiative recombination time,5
389,618,126,Non-radiative Recombination Time,4
389,618,126,Radiative Recombination Time (τrad),1
389,618,126,Nonradiative recombination rate,13
389,618,126,Nonradiative Recombination Rate,6
389,618,126,Radiative recombination efficiency,4
389,618,126,Radiative Recombination Efficiency,8
389,618,126,Improved Radiative Recombination Efficiency,1
389,618,126,Radiative recombination rate in active region,2
389,618,126,Radiative Recombination Rate within Active Region,3
389,618,126,Total Radiative Recombination Rate in Active Region,3
389,618,126,Average radiative recombination across active region,2
389,618,126,Radiative Recombination Losses,1
389,618,126,Radiative Recombination Loss,6
389,618,126,Non-radiative Recombination Losses,1
389,618,126,Radiative recombination probability,1
389,618,126,Radiative Recombination Probability,5
389,618,126,Deep Level Radiative Recombination Intensity,6
389,618,126,Radiative Recombination Processes,5
389,618,126,Spontaneous emission radiative recombination rate,5
389,618,126,Radiative Recombination Rate Enhancement,1
389,618,126,Maximum Radiative Recombination Rate Enhancement,1
