cluster_id,cluster_total_frequency,member_count,property,count
500,8,3,Unit Cell Period,3
501,8,3,Imaginary Part of Dielectric Function First Peak Position,5
501,8,3,Imaginary part of dielectric function peaks,2
501,8,3,Plateau value of imaginary part of dielectric function,1
502,8,3,Ga-O bond formation,6
502,8,3,Ga–O Bonds,1
502,8,3,Presence of As–O and Ga–O bonds,1
503,8,2,Total Gate Capacitance,6
503,8,2,Gate Oxide Capacitance,2
504,8,2,Interface Abruptness,7
504,8,2,Abruptness of interface,1
505,8,2,Drain Voltage,7
505,8,2,Drain-Source Voltage,1
506,8,2,Absorption,7
506,8,2,Effective Absorption,1
507,8,2,Pinch-off voltage,1
507,8,2,Pinch-off Voltage,7
508,8,2,Gate area,1
508,8,2,Gate Area,7
509,8,2,Carrier mobility,1
509,8,2,Carrier Mobility,7
510,8,2,Gate Dielectric Thickness,7
510,8,2,Gate Dielectric Thickness (tox),1
511,8,2,Active Area,7
511,8,2,Total Active Area,1
512,8,2,Atomic ratio,1
512,8,2,Atomic Ratio,7
513,8,2,Nanoﬁber Deposition Pattern,7
513,8,2,Nanoﬁber Deposition Pattern (General Observation),1
514,8,2,Orientation Angle Distribution,7
514,8,2,Orientation Angle Distribution (General Observation),1
515,8,2,Elemental As concentration,6
515,8,2,Elemental Concentrations,2
516,8,2,Ferromagnetic behavior,6
516,8,2,Non-ferromagnetic behavior,2
517,8,2,Material composition,2
517,8,2,Material Composition,6
518,8,2,Energy Level Position,6
518,8,2,General Energy Level Position,2
519,8,2,Defect Mode Frequency,6
519,8,2,Defect Mode Frequency Agreement,2
520,8,2,Effective mode index,6
520,8,2,Effective Mode Index,2
521,8,2,Side Length,6
521,8,2,Half Side Length,2
522,8,2,Nitrogen Bonding Configuration,6
522,8,2,Nitrogen Bonding States,2
523,8,2,UV-Visible Rejection Ratio,6
523,8,2,UV-to-Visible Rejection Ratio,2
524,8,2,Melting temperature,2
524,8,2,Melting Temperature,6
525,8,2,Vth hysteresis,5
525,8,2,VTH-hysteresis,3
526,8,2,2DEG Mobility,5
526,8,2,2DEG mobility,3
527,8,2,Carrier Lifetime,5
527,8,2,Free-carrier Lifetime,3
528,8,2,Scanning Electron Micrograph,5
528,8,2,Scanning Electron Micrograph (SEM),3
529,8,2,Transmission Coefficient Phase,5
529,8,2,Transmission Phase,3
530,8,2,Hf–Hf Separation,5
530,8,2,Hf-Hf Separation,3
531,8,2,Strain state,3
531,8,2,Strain State,5
532,8,2,Si/N ratio,5
532,8,2,N/Si ratio,3
533,8,2,Film stress,5
533,8,2,Film Stress,3
534,8,2,SIMS Depth Calibration Error,4
534,8,2,SIMS Calibration Depth,4
535,8,2,Side Lobe Level (E-plane),4
535,8,2,Side Lobe Level (H-plane),4
536,8,2,3 dB Beamwidth (E-plane),4
536,8,2,3 dB Beamwidth (H-plane),4
537,8,2,Effective dielectric function of the composite,4
537,8,2,Effective linear dielectric constant of the composite,4
538,7,5,Frequency Range of Gap II,2
538,7,5,Frequency Range of Gap I,1
538,7,5,Band-Gap Frequency Range,1
538,7,5,Band Gap Frequency Range,1
538,7,5,Complete Band Gap Range,2
539,7,4,Off-State Gate Leakage Current Density,3
539,7,4,Gate Leakage Current Density vs. Gate-Drain Voltage,2
539,7,4,Gate leakage current density (Igs),1
539,7,4,Gate Leakage Current Density vs. EOT,1
540,7,4,Effective Hole Mass,1
540,7,4,Hole Effective Mass,4
540,7,4,Effective Mass of Hole,1
540,7,4,Effective mass of holes,1
541,7,4,Source-Drain distance,2
541,7,4,Source-Drain Distance,1
541,7,4,Source-to-Drain Distance,1
541,7,4,Source to Drain Distance,3
542,7,3,Drain Current Density,4
542,7,3,Maximum DC drain current density,2
542,7,3,Maximum Drain-Source Current Density,1
543,7,3,Specific Charge Density,4
543,7,3,Charge Density Distribution,2
543,7,3,Positive Charge Density,1
544,7,3,Geometric Dimensions,5
544,7,3,Geometrical dimensions,1
544,7,3,Geometry and Dimensions,1
545,7,3,Bandgap Width,4
545,7,3,Complete Bandgap Width,2
545,7,3,Comparison of Complete Bandgap Width,1
546,7,3,Transconductance (gm),4
546,7,3,"Intrinsic transconductance (gm,int)",2
546,7,3,Transconductance (gm_peak),1
547,7,3,Energy relaxation time,4
547,7,3,Energy Relaxation Time,2
547,7,3,Thermal Relaxation Time,1
548,7,3,Capacitance-frequency Behavior,4
548,7,3,Frequency-dependent capacitance,2
548,7,3,Capacitance-Frequency (C-f) Behavior,1
549,7,3,Conductance-voltage,4
549,7,3,Conductance-Voltage,2
549,7,3,Conductance-Voltage Behavior,1
550,7,3,Surface Bonding State,2
550,7,3,Surface Bonding States,2
550,7,3,Surface Bonding,3
551,7,3,Epitaxial Growth Capability,3
551,7,3,Epitaxial Growth,3
551,7,3,Epitaxial Growth Quality,1
552,7,3,Average Crystallite Size,3
552,7,3,Crystallite Size,2
552,7,3,Mean Crystallite Size,2
553,7,3,Maximum electric field,3
553,7,3,Maximum Electric Field,3
553,7,3,Maximum Total Electric Field,1
554,7,3,Field-effect electron mobility,4
554,7,3,Temperature-dependent field-effect electron mobility,2
554,7,3,Low-temperature electron mobility,1
555,7,3,Forward I–V characteristics,2
555,7,3,Forward I-V Characteristics,3
555,7,3,Shift in forward I–V characteristics,2
556,7,3,Average junction temperature,5
556,7,3,Junction Temperature,1
556,7,3,Operating Junction Temperature,1
557,7,2,Dielectric Function (Real Part),5
557,7,2,Complex Dielectric Function (DF) - Imaginary part,2
558,7,2,Off Current,4
558,7,2,Off current,3
559,7,2,Gate Diode Characteristics,6
559,7,2,Gate Diode I-V Characteristics,1
560,7,2,Gap Spacing,6
560,7,2,Gap Spacing Control,1
561,7,2,Thickness of Ni layer,6
561,7,2,Ni Thickness,1
562,7,2,Thickness of Au layer,6
562,7,2,Au Thickness,1
563,7,2,Reaction energy,6
563,7,2,Overall reaction energy,1
564,7,2,Gap Separation,6
564,7,2,Gap separation,1
565,7,2,Fixed Insulator Charge Density,6
565,7,2,Insulator (Bulk) Charge Density,1
566,7,2,Layer Sequence,1
566,7,2,Layer sequence,6
567,7,2,Atomic Diameter,6
567,7,2,Atomic Radius,1
568,7,2,Dimensionality,6
568,7,2,Dimension,1
569,7,2,Effective Leakage Path Area,6
569,7,2,Change in Effective Leakage Path Area,1
570,7,2,Film Surface Roughness,6
570,7,2,Film Roughness,1
571,7,2,Coexistence of TE and TM Band Gaps,6
571,7,2,Identical TE and TM Mode Band Gap Structure,1
572,7,2,Minimum noise figure,5
572,7,2,Minimum Noise Figure,2
573,7,2,2DEG Sheet Density,5
573,7,2,Sheet Density,2
574,7,2,Discharge Gap,5
574,7,2,Discharge Gap Length,2
575,7,2,Corona Modes Associated with Distribution,5
575,7,2,Corona Modes Observed,2
576,7,2,Hole mobility,2
576,7,2,Hole Mobility,5
577,7,2,Attenuation Level,5
577,7,2,Measured Attenuation,2
578,7,2,Temperature Sensitivity (ST),5
578,7,2,Temperature Sensitivity,2
579,7,2,Time Delay to Firing,5
579,7,2,Firing Delay,2
580,7,2,Plate thickness,3
580,7,2,Plate Thickness,4
581,7,2,Peak Reflectivity,4
581,7,2,Peak Reflectance,3
582,7,2,Partial DOS Character,4
582,7,2,Total DOS Character,3
583,7,2,Oxygen Vacancy,4
583,7,2,Oxygen Vacancy Concentration,3
584,7,2,Dissipation Factor,4
584,7,2,Dissipation factor,3
585,7,2,Relative Bandwidth of OBG,4
585,7,2,OBG Bandwidth,3
586,7,2,Trap Concentration,3
586,7,2,Trap concentration,4
587,6,4,Gate-Source Distance,1
587,6,4,Gate–Source Distance,1
587,6,4,Source-gate distance,2
587,6,4,Source-gate length,2
588,6,4,Temperature Dependence of Current,2
588,6,4,Temperature Dependence of On-current,1
588,6,4,Current-Temperature Relationship,2
588,6,4,Temperature Dependence of Resistance/Current,1
589,6,4,Full PBG Width,2
589,6,4,Full PBG Width Variation with xp,2
589,6,4,Full PBG Width Variation,1
589,6,4,PBG Width,1
590,6,3,Drain Current ON/OFF Ratio,4
590,6,3,Drain Current On/Off Ratio,1
590,6,3,ON/OFF Drain Current Ratio,1
591,6,3,Presence of N 1s Signal,1
591,6,3,Presence of N 1s signal,4
591,6,3,N 1s Signal,1
592,6,3,Capacitance at Inversion,4
592,6,3,Inversion Capacitance,1
592,6,3,Inversion Capacitance-Voltage,1
593,6,3,Surface Contamination,4
593,6,3,Surface contamination,1
593,6,3,As surface contamination,1
594,6,3,Absolute Humidity,3
594,6,3,Absolute Air Humidity,2
594,6,3,Humidity,1
595,6,3,Layered Structure,3
595,6,3,Presence of Basic Layered Structure,2
595,6,3,Layer Structure,1
596,6,3,Interlayer structure,2
596,6,3,Interlayer Structure,3
596,6,3,Interlayer,1
597,6,3,Cutoff Wavelength,2
597,6,3,Cut-off Wavelength,3
597,6,3,Optical Transmission Cutoff Wavelength,1
598,6,3,Forward current density,2
598,6,3,Forward Current Density (J),2
598,6,3,Current density at forward bias,2
599,6,3,Effect of Temperature on Band Gap Width,4
599,6,3,Temperature Dependence of Band Gap,1
599,6,3,Band Gap Energy Temperature Coefficient,1
600,6,3,Second-Harmonic Generation (SHG) Power,4
600,6,3,Second Harmonic Power Generation,1
600,6,3,Third Harmonic Power Generation,1
601,6,3,Field Strength,4
601,6,3,Maximum Field Strength,1
601,6,3,Minimum Field Strength,1
602,6,3,Absorption Edge,3
602,6,3,Visible Light Absorption Edge,2
602,6,3,Optical Absorption Edge,1
603,6,3,As incorporation,4
603,6,3,Incorporation,1
603,6,3,N Incorporation,1
604,6,3,Interface Chemical Composition,1
604,6,3,Chemical Composition at Interface,4
604,6,3,Interface Chemistry,1
605,6,2,Number of Photonic Band Gaps,5
605,6,2,Number of Narrow Photonic Band Gaps,1
606,6,2,Cross-sectional schematic illustration,4
606,6,2,Cross-sectional Diagram,2
607,6,2,Omnidirectional Bandwidth of Gap II,3
607,6,2,Overall Omnidirectional Band Gap Frequency Range,3
608,6,2,Leakage current activation energy,5
608,6,2,Activation Energy for Gate-Source Leakage,1
609,6,2,Maximum Oxide Capacitance,5
609,6,2,Oxide Capacitance,1
610,6,2,Monostatic RCS,5
610,6,2,Monostatic RCS Pattern,1
611,6,2,Si 2p XPS Peak Binding Energy,5
611,6,2,Si 2p binding energy,1
612,6,2,Al Concentration,5
612,6,2,AlN concentration,1
613,6,2,Charge Trapping,5
613,6,2,Charge Trapping Kinetics,1
614,6,2,Incident Angle,5
614,6,2,Effect of Incident Angle,1
615,6,2,Maximal Temperature,5
615,6,2,Maximum Operating Temperature,1
616,6,2,Optical Property (PL Emission Peak),5
616,6,2,Optical Property (FWHM of PL Peak),1
617,6,2,Structure Description,5
617,6,2,Structure description,1
618,6,2,Chemical potential,4
618,6,2,Chemical Potential,2
619,6,2,Drift Mobility,4
619,6,2,Maximum Drift Mobility,2
620,6,2,Zero-bias Gate Capacitance Ratio,4
620,6,2,Zero-bias Gate Capacitance,2
621,6,2,Gate to Drain Resistance,4
621,6,2,Gate-Drain Resistance,2
622,6,2,C-V Curve Shape,4
622,6,2,C-V Shape,2
623,6,2,Capacitance Density,4
623,6,2,"Capacitance Density (Total, C)",2
624,6,2,Baliga's Figure of Merit,4
624,6,2,Baliga’s Figure-of-Merit,2
625,6,2,As 3d Peak Position,4
625,6,2,As 3d Peak Change,2
626,6,2,Presence of In2O3,4
626,6,2,Presence of In2O3 species,2
627,6,2,Rocking Curve FWHM,4
627,6,2,Rocking Curve,2
628,6,2,Electron Saturation Velocity,4
628,6,2,Saturation velocity for electrons,2
629,6,2,Output Current,4
629,6,2,Output current,2
630,6,2,Vacancy Structure,4
630,6,2,Vacancy Configuration,2
631,6,2,Absorber Material Thickness,4
631,6,2,Absorber Thickness,2
632,6,2,Junction Width,4
632,6,2,Junction Size,2
633,6,2,Lattice Arrangement,2
633,6,2,Lattice arrangement,4
634,6,2,Phase velocity,3
634,6,2,Phase Velocity,3
635,6,2,Channel Length,3
635,6,2,Channel length,3
636,6,2,Density of Initially Empty Slow Traps,3
636,6,2,Density of Fast Traps,3
637,6,2,Substrate Thickness,3
637,6,2,Substrate thickness,3
638,6,2,Dark resistance,3
638,6,2,Dark Resistance,3
639,6,2,VIP2,3
639,6,2,VIP3,3
640,6,2,Real Part of Complex Permeability,3
640,6,2,Imaginary Part of Complex Permeability,3
641,6,2,Peak Electric Field Magnitude,3
641,6,2,Peak electric field,3
642,6,2,Knee voltage,3
642,6,2,Knee Voltage,3
643,6,2,Optical-frequency dielectric constant,3
643,6,2,Optical Dielectric Constant,3
644,6,2,TE Polarization Omnidirectional Band Gap Frequency Range,3
644,6,2,TM Polarization Omnidirectional Band Gap Frequency Range,3
645,6,2,Total Reflective Spectrum,3
645,6,2,Normal Reflective Spectrum,3
646,5,3,Main Gap Distance,3
646,5,3,Minimum Gap Distance,1
646,5,3,Gap Distance Change,1
647,5,3,Spectral Response Peak Wavelength,3
647,5,3,Wavelength of Peak Transmission,1
647,5,3,Peak Transmission Wavelength,1
648,5,3,Tunneling Current,3
648,5,3,Tunneling Current Density,1
648,5,3,Tunneling Current Amplitude,1
649,5,3,Type & Orientation,3
649,5,3,Type and Orientation,1
649,5,3,Type/Orientation,1
650,5,3,Schematic illustration,1
650,5,3,Schematic Illustration,3
650,5,3,Schematic Image,1
651,5,3,Magnetoimpedance Sensitivity,3
651,5,3,Asymmetric Magnetoimpedance Sensitivity,1
651,5,3,Magnetoimpedance Characteristics,1
652,5,3,Dielectric Function (DK) - Real part (ε₁),3
652,5,3,Dielectric Function (DK) - Imaginary part (ε₂),1
652,5,3,Dielectric Function (DK),1
653,5,3,Crystal plane,3
653,5,3,Crystal Plane,1
653,5,3,Crystal Planes,1
654,5,3,Surface Step Height,2
654,5,3,Surface Step Heights,1
654,5,3,Step Height,2
655,5,3,Presence of Interfacial Oxides,2
655,5,3,Interfacial Oxide Formation,2
655,5,3,Interfacial Oxide,1
656,5,3,Temperature-Dependent Threshold Voltage,2
656,5,3,Temperature-dependent threshold voltage shift,2
656,5,3,Threshold Voltage Temperature Dependence,1
657,5,3,Ga-N bond content,2
657,5,3,Ga-O bond content,2
657,5,3,Ga-N bond content vs. Dit,1
658,5,3,Gate Electrode Geometry,2
658,5,3,Gate Electrode Pattern,2
658,5,3,Gate Electrode Width,1
659,5,3,Wave Vector,1
659,5,3,Wave vector,2
659,5,3,Wave Vector Component,2
660,5,3,Low-field Mobility,2
660,5,3,Low-Field Mobility,1
660,5,3,Low field mobility,2
661,5,3,Absorption peak frequency,3
661,5,3,Absorption Peak Values,1
661,5,3,Average Absorption Peak,1
662,5,2,Three-terminal drain-source breakdown voltage,3
662,5,2,Two-terminal breakdown voltage,2
663,5,2,Electroluminescence (EL) Peak Wavelength,4
663,5,2,Electroluminescence Spectrum Peak Energies,1
664,5,2,Ratio of dynamic to static on-resistance,3
664,5,2,Ratio of Dynamic to Static On-Resistance,2
665,5,2,Conversion Efficiency,3
665,5,2,Experimental Conversion Efficiency,2
666,5,2,Environmental Stability,4
666,5,2,Measured Environmental Stability,1
667,5,2,2-DEG sheet resistance,4
667,5,2,Sheet Resistance of 2-DEG,1
668,5,2,Hole Diameter,4
668,5,2,Hole Radius,1
669,5,2,Resonance Minimum Reflectance,4
669,5,2,Reflectance at Resonance Angle,1
670,5,2,Optimal Extrusion Temperature Range,4
670,5,2,Extrusion Temperature,1
671,5,2,Applied voltage,1
671,5,2,Applied Voltage,4
672,5,2,Flow Rate,4
672,5,2,Flow rate,1
673,5,2,Bulk resistivity,4
673,5,2,Bulk Resistivity,1
674,5,2,Average Maximum FRB Voltage,4
674,5,2,Maximum FRB Voltage,1
675,5,2,Average Voltage Ramp Rate,4
675,5,2,Voltage Ramp Rate,1
676,5,2,Sample dimensions,4
676,5,2,Overall Sample Dimensions,1
677,5,2,Contact area,4
677,5,2,Contact Area,1
678,5,2,Recovery Time,4
678,5,2,Time of recovery,1
679,5,2,Sensitivity of RD signal to oxidation conditions,4
679,5,2,Sensitivity of RD signal to oxidation,1
680,5,2,Active Area Diameter,4
680,5,2,Active area size,1
681,5,2,Nanoscale Current Distribution,4
681,5,2,Nanoscale Current Density,1
682,5,2,Trench profile of recessed gate,4
682,5,2,Gate Recess Trench Profile,1
683,5,2,CF4 Removal Efficiency,4
683,5,2,CF4 Removal Efficiency Prediction,1
684,5,2,Observed Relaxation Time,4
684,5,2,Fast Relaxation Time (estimated),1
685,5,2,Atomic Arrangement,4
685,5,2,Atomic arrangement,1
686,5,2,Grating Thickness,1
686,5,2,Grating thickness,4
687,5,2,Effective Absorption Bandwidth,4
687,5,2,Absorption bandwidth,1
688,5,2,Defect State Energy,4
688,5,2,Defect Formation Energy,1
689,5,2,Long-term Stability,4
689,5,2,Stability (Long-Term),1
690,5,2,Band-Gap Center Frequency,4
690,5,2,Band-Gap Central Frequency,1
691,5,2,Hall electron mobility,4
691,5,2,Electron Hall mobility,1
692,5,2,Surface termination,1
692,5,2,Surface Termination,4
693,5,2,Collision frequency,1
693,5,2,Collision Frequency,4
694,5,2,Structural Changes,4
694,5,2,Structural Change,1
695,5,2,Arrangement of Layers,3
695,5,2,Layer Arrangement,2
696,5,2,Repeat period,3
696,5,2,Repetition Period,2
697,5,2,Interface Oxidation,3
697,5,2,As Oxidation at Interface,2
698,5,2,Positive Bias Temperature Instability - Vth degradation,3
698,5,2,Negative Bias Temperature Instability - Vth degradation,2
699,5,2,Positive Bias Temperature Instability - Idsat degradation,3
699,5,2,Negative Bias Temperature Instability - Idsat degradation,2
700,5,2,Nitrogen Content,2
700,5,2,Nitrogen content,3
701,5,2,In content,3
701,5,2,In Content,2
702,5,2,Annealing Treatment,3
702,5,2,Post-Annealing Treatment,2
703,5,2,Fermi velocity,3
703,5,2,Fermi Velocity,2
704,5,2,Electron-phonon coupling parameter,3
704,5,2,Electron–phonon coupling strength,2
705,5,2,Low-frequency noise slope,3
705,5,2,Low-Frequency Noise Slope,2
706,5,2,Reversed gate-to-drain breakdown voltage,3
706,5,2,Reverse Gate-to-Drain Breakdown Voltage,2
707,5,2,Surface Topography,3
707,5,2,Topography,2
708,5,2,Spring Constant,3
708,5,2,Effective Spring Constant,2
709,5,2,Amplitude,3
709,5,2,Signal Amplitude,2
710,5,2,SEM image,3
710,5,2,SEM Image,2
711,5,2,Electric field profile,3
711,5,2,Electric Field Profile,2
712,5,2,Surface State Density,3
712,5,2,Density of Surface States,2
713,5,2,Trap Time Constant,3
713,5,2,Trap Time Constant at Interface,2
714,5,2,Second-Harmonic Generation (SHG) Multiplicative Efficiency,3
714,5,2,Second-Harmonic Generation (SHG) Conversion Efficiency,2
715,5,2,Differential Resistance,3
715,5,2,Differential Forward Resistance,2
716,5,2,Air-gap Thickness,3
716,5,2,Air Gap Thickness,2
717,5,2,Channel resistivity,3
717,5,2,Channel Resistance,2
718,5,2,Change in Bader Charge,3
718,5,2,Bader Charge Change,2
719,5,2,Rectification Ratio,3
719,5,2,Rectification ratio,2
720,4,4,Antenna Structure with Dielectric,1
720,4,4,Antenna Structure with Dielectric (for Capacitance Study),1
720,4,4,Antenna Structure with Dielectric at Variable Distance,1
720,4,4,Antenna Structure with Dielectric of Variable Thickness,1
721,4,3,Off-Leakage Current,2
721,4,3,OFF-state Leakage Current Mechanism,1
721,4,3,Temperature-dependent off-state leakage current,1
722,4,3,Island Oscillation Frequency,2
722,4,3,Island Oscillation Frequency Range,1
722,4,3,Hole Island Oscillation Frequency,1
723,4,3,Electric Field Strength,2
723,4,3,Electric Field Strength Range,1
723,4,3,Vertical Electric Field Strength,1
724,4,3,Absence of Mesa Sidewall Contact,2
724,4,3,Mesa Sidewall Presence,1
724,4,3,Mesa Sidewall Presence and Gate Contact,1
725,4,3,Top of valence band composition,2
725,4,3,Top Valence Band Composition,1
725,4,3,Valence Band Level,1
726,4,3,Bottom of conduction band composition,2
726,4,3,Bottom Conduction Band Composition,1
726,4,3,Conduction Band Composition,1
727,4,3,Experimental Photonic Bandgap Center Wavelength,2
727,4,3,Photonic Bandgap Center Wavelength,1
727,4,3,Theoretical Photonic Bandgap Center Wavelength Range,1
728,4,3,Angular Dependence of In-O Peak Areas,2
728,4,3,Angular Dependence of Ga-O Peak Areas,1
728,4,3,Angular Dependence of Peak Areas,1
729,4,3,"Vein Thickness (w1, w2)",2
729,4,3,Vein Thickness (w2),1
729,4,3,Vein Thickness (w1),1
730,4,3,"Distance Parameters (d1, d2)",2
730,4,3,Distance Parameters (d2),1
730,4,3,Distance Parameters (d1),1
731,4,3,Refractive index contrast,1
731,4,3,Refractive Index Contrast,2
731,4,3,Minimum Refractive Index Contrast,1
732,4,3,Traversal Time Comparison,2
732,4,3,Traversal Time,1
732,4,3,Traversal Time Formula,1
733,4,3,Equivalent MOS Capacitance,2
733,4,3,MOS Capacitance,1
733,4,3,MOS Capacitor Characteristics,1
734,4,3,Calculated Emission Spectrum,2
734,4,3,Emission Spectrum,1
734,4,3,Emission spectra,1
735,4,3,Antenna Type,2
735,4,3,Antenna structure type,1
735,4,3,Antenna Structure,1
736,4,2,Total Gate Width,2
736,4,2,Gate Width (W),2
737,4,2,DC Conductivity,2
737,4,2,DC conductivity,2
738,4,2,Real Part of Refractive Index,2
738,4,2,Imaginary Part of Refractive Index,2
739,4,2,Saturation Drain-Source Current (IDSS),2
739,4,2,Drain Saturation Current (IDS),2
740,4,2,Effective FN tunneling barrier height,3
740,4,2,Tunneling Barrier Height,1
741,4,2,Electric Field Amplitude,3
741,4,2,Field Amplitude,1
742,4,2,Tunneling I-V Characteristic,3
742,4,2,Tunnel I–V Characteristic,1
743,4,2,Ablation threshold intensity,3
743,4,2,Ablation Threshold Fluence,1
744,4,2,Spin-Orbit Splitting,3
744,4,2,Ti 2p Spin-Orbit Splitting,1
745,4,2,Thickness of Ti layer,3
745,4,2,TiO2 Layer Thickness,1
746,4,2,Substitutional site occupancy,3
746,4,2,Substitution site occupancy,1
747,4,2,Built-in Voltage Drop,3
747,4,2,Voltage Drop,1
748,4,2,Maximum Field Enhancement,3
748,4,2,Field Enhancement,1
749,4,2,Carrier Mass,3
749,4,2,Effective Carrier Mass,1
750,4,2,Visible Discharge Appearance,3
750,4,2,Discharge Appearance,1
751,4,2,Free Electron Density,1
751,4,2,Free electron density,3
752,4,2,Air Hole Radius,3
752,4,2,Inner Radius (of air hole),1
753,4,2,Photoemission Current,3
753,4,2,Photo Current,1
754,4,2,Peak electron mobility,1
754,4,2,Peak Electron Mobility,3
755,4,2,Corresponding Applied Voltage at Saturation,3
755,4,2,Saturation Voltage,1
756,4,2,Breakdown Strength,3
756,4,2,Lateral Breakdown Strength,1
757,4,2,Defect Energy Level Distribution,3
757,4,2,Defect energy levels,1
758,4,2,Physical Dimensions,3
758,4,2,Physical dimensions,1
759,4,2,Dipole Moment,3
759,4,2,Upward Dipole Moment,1
760,4,2,Sintering Temperature,3
760,4,2,Optimum Sintering Temperature,1
761,4,2,On-state drain-to-source resistance,3
761,4,2,Drain-source On-state Resistance,1
762,4,2,Surface chemical state,3
762,4,2,Surface Chemical State,1
763,4,2,pH Sensitivity (Current change),3
763,4,2,pH Sensitivity (Current change) - specific range,1
764,4,2,pH Resolution,3
764,4,2,pH Resolution - specific range,1
765,4,2,Adhesion energy,3
765,4,2,Adhesion Energy,1
766,4,2,Simulated Transmission,3
766,4,2,Simulated Average Transmission,1
767,4,2,O 1s Peak Position,3
767,4,2,O 2s Peak Position,1
768,4,2,Hole Density,3
768,4,2,Hole Density Profile,1
769,4,2,Maximum Output Current,3
769,4,2,Maximum current,1
770,4,2,C-V stretch-out,1
770,4,2,C-V Stretch-out,3
771,4,2,Maximum Current Density,3
771,4,2,Maximum Channel Current Density,1
772,4,2,Linear power gain,1
772,4,2,Linear Power Gain,3
773,4,2,Cross-sectional view,3
773,4,2,Cross-sectional View,1
774,4,2,Magnetic Field Distribution,3
774,4,2,Magnetic field distribution,1
775,4,2,Inter-boundary Kapitza resistance,3
775,4,2,Inter-bound Kapitza resistance,1
776,4,2,Robust Transport against Obstacle Scattering,3
776,4,2,Robust Transport against Dielectric Obstacle Scattering,1
777,4,2,Peak Transmission Frequency,3
777,4,2,Transmission Peak Frequency,1
778,4,2,Interparticle Spacing Influence,3
778,4,2,Interparticle Spacing,1
779,4,2,Nitrogen Distribution,3
779,4,2,Nitrogen distribution,1
780,4,2,Nanotube diameter,3
780,4,2,Nanotube length,1
781,4,2,Surface Polishing,3
781,4,2,Polishing,1
782,4,2,Oxygen Diffusion,3
782,4,2,Oxygen Diffusion Barrier,1
783,4,2,Schematic Configuration,3
783,4,2,Setup Schematic,1
784,4,2,Non-isothermic Discharge Current,3
784,4,2,Isothermic Discharge Current,1
785,4,2,Temperature Measurement Accuracy,3
785,4,2,Temperature Measurement Accuracy/Method,1
786,4,2,Ionized Donor Concentration,3
786,4,2,Ionized Donor Density,1
787,4,2,Reverse I-V Characteristics,3
787,4,2,Reverse I–V characteristics,1
788,4,2,Signal-to-Noise Ratio,3
788,4,2,Signal-to-Noise Ratio Improvement,1
789,4,2,Film Structure,1
789,4,2,Film structure,3
790,4,2,Coupling coefficient,1
790,4,2,Coupling Coefficient,3
791,4,2,Transfer Function,3
791,4,2,Example Transfer Function,1
792,4,2,Measurement Temperature,3
792,4,2,Temperature Measurement Sensor,1
793,4,2,"Effective Refractive Index (Real Part, neff)",2
793,4,2,"Effective Refractive Index (Imaginary Part, neff)",2
794,4,2,Transition Energies,2
794,4,2,Energy Transition,2
795,4,2,Maximum Forbidden Bandwidth,2
795,4,2,Forbidden Bandwidth,2
796,4,2,AC Transconductance Dispersion,2
796,4,2,AC Transconductance Dispersion Sign,2
797,4,2,Diamond quality,2
797,4,2,Diamond Quality,2
798,4,2,Thermodynamic potential,2
798,4,2,Thermodynamic Potential,2
799,4,2,Linear permittivity tensor coefficient,2
799,4,2,Nonlinear permittivity tensor coefficients,2
800,4,2,Mass Density,2
800,4,2,Mass density,2
801,4,2,"Dispersion of the n=0, l=+1 mode",2
801,4,2,"Dispersion of the n=0, l=-1 mode",2
802,4,2,Cu Thickness,2
802,4,2,Copper Thickness,2
803,4,2,Topological Transition Point,2
803,4,2,Topological Transition Points,2
804,4,2,Total trap density of states,2
804,4,2,Trap density of states,2
805,4,2,Annealing Time,2
805,4,2,Annealing time,2
806,4,2,Cross-Polarization Transmission Efficiency,2
806,4,2,Co-Polarization Transmission Efficiency,2
807,4,2,Peak Temperature,2
807,4,2,Peak Temperature Rise,2
808,4,2,Drain Current (IDS),2
808,4,2,Drain Current (Id),2
809,4,2,Thickness Bias Dependence,2
809,4,2,Thickness Bias,2
810,4,2,Top Facet Orientation,2
810,4,2,Side Facet Orientation,2
811,4,2,C–O peak intensity,2
811,4,2,O–C=O peak intensity,2
812,4,2,Peak Boresight Directivity Improvement,2
812,4,2,Peak Boresight Directivity,2
813,4,2,Gate periphery (total for output stage),2
813,4,2,Gate periphery (total for input stage),2
814,4,2,Thickness Gradient Step for B Layers,2
814,4,2,Thickness Gradient Step for A Layers,2
815,3,3,Allowed Raman Modes,1
815,3,3,Raman Modes,1
815,3,3,Presence of Forbidden Raman Modes,1
816,3,3,Lattice Spacing,1
816,3,3,Lattice spacing,1
816,3,3,Lattice Plane Spacing,1
817,3,3,Dielectric Anisotropy,1
817,3,3,Optical Dielectric Anisotropy,1
817,3,3,Dielectric Anisotropy at Zero Frequency,1
818,3,3,Near-Field Distribution (E-field in E-plane),1
818,3,3,Near-Field Distribution (E-field in H-plane),1
818,3,3,Near-Field Distribution,1
819,3,3,"Reflectivity vs. Wavelength (Simulated, Normal Incidence)",1
819,3,3,"Reflectivity vs. Wavelength (Measured, 27° Incidence)",1
819,3,3,"Reflectivity (Simulated, Normal Incidence)",1
820,3,3,Scattering,1
820,3,3,Scattering Regime,1
820,3,3,Scattering Geometry,1
821,3,3,Experimental Setup Configuration,1
